fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2015-10-19,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"24,3","0,0","20,3",06:36,"28,3",Varias,15,"5,0","10,3",13:51,"9,2","1007,4",Varias,"1004,2",03,67,82,Varias,51,10:01
2015-10-20,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"24,0","0,0","20,2",07:02,"27,9",12:55,99,"3,1","8,9",Varias,"7,1","1006,0",Varias,"1003,0",16,65,81,00:35,38,14:16
2015-10-21,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"23,5","5,3","19,3",Varias,"27,7",Varias,35,"3,6","9,7",05:41,"9,5","1004,6",Varias,"1002,3",17,65,77,05:36,50,14:59
2015-10-22,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"22,3","9,6","18,8",04:13,"25,8",11:13,15,"1,7","11,7",15:53,"2,4","1007,5",Varias,"1003,5",04,82,89,Varias,61,11:17
2015-10-23,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"23,6","0,0","18,6",04:30,"28,5",13:42,18,"2,2","9,2",15:42,"9,2","1007,5",Varias,"1004,9",17,74,90,Varias,48,10:52
2015-10-24,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"24,3","2,8","19,9",23:47,"28,7",13:23,35,"3,9","10,8",05:28,"3,9","1008,4",Varias,"1004,9",04,76,90,Varias,48,13:26
2015-10-25,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"23,2","16,5","19,2",07:11,"27,3",12:09,01,"1,7","10,3",00:46,"5,1","1009,7",Varias,"1006,8",04,78,91,Varias,56,11:57
2015-10-26,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"22,4","0,0","18,3",06:59,"26,4",14:47,34,"3,9","9,2",07:00,"9,6","1010,6",Varias,"1008,1",16,75,87,07:14,59,16:16
2015-10-27,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"23,9","0,0","19,4",06:30,"28,4",14:26,01,"3,9","9,2",20:30,"9,9","1011,3",Varias,"1008,9",14,67,87,06:57,46,14:24
2015-10-28,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"23,2","0,0","19,7",06:33,"26,8",13:03,99,"5,0","11,4",Varias,"5,6","1011,9",Varias,"1009,6",15,74,87,Varias,61,13:09
2015-10-29,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"23,4","0,0","20,9",23:58,"25,9",10:49,05,"4,4","10,8",00:06,"1,9","1010,9",00,"1008,7",15,72,80,19:17,58,10:40
2015-10-30,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"22,3","0,0","19,1",05:04,"25,5",16:57,01,"2,5","9,7",20:25,"2,4","1010,1",Varias,"1007,3",04,75,82,Varias,63,09:30
2015-10-31,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"22,5","0,0","19,2",Varias,"25,8",12:29,06,"6,7","14,4",19:14,"3,0","1011,3",Varias,"1008,9",04,68,83,Varias,53,12:29
2015-11-01,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,,"0,0",,,,,,,,,,,,,,,,,,
2015-11-02,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,6","0,0","15,3",07:10,"25,8",14:31,33,"3,1","8,9",08:17,"9,6","1012,0",Varias,"1008,8",04,58,77,Varias,40,10:50
2015-11-03,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"21,6","0,0","16,9",07:03,"26,4",13:54,01,"2,5","8,3",08:57,"7,6","1014,2",Varias,"1011,0",03,68,83,07:09,51,13:55
2015-11-04,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"21,8","0,0","17,8",06:54,"25,9",13:56,99,"4,7","9,7",Varias,"9,5","1014,4",Varias,"1011,7",17,67,80,Varias,57,10:59
2015-11-05,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"22,8","0,0","18,9",04:25,"26,8",14:19,09,"5,8","10,8",12:45,"10,3","1013,7",Varias,"1011,4",14,70,82,Varias,58,14:03
2015-11-06,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"23,0","0,0","19,0",06:14,"27,0",13:22,08,"5,8","11,7",12:23,"10,3","1013,6",Varias,"1011,0",15,69,81,Varias,56,13:23
2015-11-07,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"23,0","0,0","19,4",07:32,"26,5",12:46,10,"5,8","11,7",Varias,"9,1","1012,5",Varias,"1009,5",15,68,78,05:06,55,10:57
2015-11-08,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"22,8","0,0","18,1",05:56,"27,5",13:22,07,"7,2","16,1",15:37,"10,1","1014,2",Varias,"1009,9",04,69,83,Varias,52,13:24
2015-11-09,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"26,0","0,0","21,6",Varias,"30,3",09:49,04,"3,3","13,9",01:48,"8,2","1017,9",Varias,"1013,9",00,36,82,00:54,26,10:24
2015-11-10,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"25,6","0,0","21,4",00:17,"29,9",11:17,99,"6,4","12,8",Varias,"7,8","1016,7",00,"1013,4",17,52,68,Varias,29,14:15
2015-11-11,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"24,4","0,0","21,2",07:21,"27,7",11:31,05,"6,9","12,8",08:52,"3,4","1013,8",00,"1009,8",17,70,84,23:03,33,00:40
2015-11-12,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"25,6","0,0","20,9",03:26,"30,2",13:21,06,"8,3","15,0",17:07,"9,5","1011,4",Varias,"1008,4",16,43,82,00:01,29,13:35
2015-11-13,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"27,0","0,0","24,6",Varias,"29,4",14:24,06,"9,7","16,4",Varias,"4,0","1013,5",Varias,"1010,7",05,37,46,Varias,23,21:10
2015-11-14,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"27,2","0,0","23,7",07:18,"30,8",13:34,99,"7,2","13,3",Varias,"6,2","1014,2",Varias,"1011,1",17,39,49,Varias,24,00:12
2015-11-15,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"26,4","0,0","21,7",21:33,"31,0",11:02,05,"4,2","11,7",00:01,"9,6","1014,1",Varias,"1010,9",05,29,35,17:38,20,10:43
2015-11-16,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"23,9","0,0","19,0",05:09,"28,8",12:19,99,"5,3","8,3",Varias,"9,7","1015,3",Varias,"1013,0",15,50,82,Varias,24,01:07
2015-11-17,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"22,6","0,0","19,3",06:47,"25,8",13:33,99,"8,1","15,3",Varias,"8,8","1015,2",00,"1012,8",15,61,80,00:00,46,13:06
2015-11-18,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"22,3","0,0","17,8",03:20,"26,8",15:03,08,"7,5","16,1",13:51,"8,9","1015,4",Varias,"1012,8",14,61,77,Varias,44,15:34
2015-11-19,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"24,4","0,0","20,4",23:57,"28,5",14:09,06,"8,6","16,1",13:53,"9,6","1018,4",Varias,"1013,9",03,48,74,18:30,27,06:03
2015-11-20,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"23,2","0,0","19,8",23:53,"26,5",14:29,05,"9,7","16,4",03:57,"10,1","1019,6",Varias,"1017,1",02,63,75,Varias,54,13:35
2015-11-21,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"22,0","0,0","18,7",06:43,"25,4",13:01,99,"9,2","15,3",Varias,"10,1","1018,9",00,"1013,9",16,56,75,00:00,47,13:00
2015-11-22,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"22,2","0,0","18,7",21:38,"25,7",09:23,06,"7,2","18,1",13:49,"3,4","1014,1",00,"1008,5",18,57,78,Varias,41,09:06
2015-11-23,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"21,3","0,0","18,1",07:50,"24,5",12:12,06,"10,0","18,6",Varias,"7,8","1012,6",Varias,"1009,2",03,54,76,21:58,37,11:41
2015-11-24,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"22,0","0,0","18,6",02:56,"25,3",14:40,05,"9,2","21,7",21:47,"9,0","1016,9",Varias,"1012,1",03,48,73,00:00,32,14:39
2015-11-25,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"21,8","0,0","19,1",Varias,"24,4",12:16,06,"9,4","17,5",01:02,"9,8","1019,4",Varias,"1016,2",03,51,67,Varias,40,12:30
2015-11-26,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"21,6","0,0","18,5",23:47,"24,6",14:17,99,"8,1","15,3",Varias,"9,2","1016,7",00,"1012,0",18,62,71,Varias,46,11:06
2015-11-27,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"21,0","0,0","16,6",05:52,"25,4",13:07,09,"5,8","11,7",11:58,"3,5","1012,4",00,"1008,4",16,58,71,Varias,43,13:39
2015-11-28,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"21,8","0,0","18,3",05:29,"25,2",13:31,99,"7,8","15,0",Varias,"7,5","1013,6",Varias,"1009,1",03,61,72,Varias,53,12:14
2015-11-29,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,8","0,0","18,5",07:13,"23,2",12:05,07,"5,6","12,5",15:52,"0,4","1016,2",Varias,"1011,9",05,67,81,Varias,55,13:49
2015-11-30,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"22,2","0,0","16,9",06:54,"27,4",12:23,07,"2,8","7,8",16:44,"1,2","1017,7",Varias,"1015,0",15,27,77,00:21,16,12:34
2015-12-01,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"22,6","0,0","19,5",06:55,"25,6",10:18,02,"3,1","8,3",18:28,"3,0","1018,6",Varias,"1015,9",05,49,76,Varias,19,01:20
2015-12-02,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"21,6","0,0","17,3",07:35,"26,0",13:55,05,"2,5","9,7",08:23,"10,0","1018,0",01,"1014,8",06,54,68,Varias,40,12:28
2015-12-03,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"21,4","0,0","16,4",06:47,"26,3",11:40,05,"3,1","10,3",Varias,"8,5","1016,3",Varias,"1014,1",06,50,68,20:22,25,23:06
2015-12-04,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"23,2","0,0","18,2",03:16,"28,3",12:25,05,"4,2","12,5",20:44,"8,4","1017,8",Varias,"1015,2",04,36,61,Varias,20,12:32
2015-12-05,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"23,2","0,0","19,2",00:12,"27,1",10:39,05,"5,3","12,8",19:09,"2,7","1018,5",Varias,"1014,3",18,26,46,14:54,18,01:32
2015-12-06,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"23,3","0,0","20,4",Varias,"26,2",09:24,04,"3,9","11,4",01:54,"5,3","1016,0",00,"1012,2",18,41,62,Varias,20,03:58
2015-12-07,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"22,1","0,0","18,8",21:17,"25,4",10:16,01,"3,6","9,2",19:54,"4,6","1014,4",Varias,"1012,1",17,44,65,Varias,23,02:12
2015-12-08,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"22,4","0,0","19,2",07:15,"25,6",16:53,05,"3,6","13,3",23:15,"2,6","1016,3",Varias,"1013,5",17,40,65,Varias,23,19:30
2015-12-09,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"22,0","0,0","18,8",05:57,"25,2",12:20,99,"7,8","13,9",Varias,"7,7","1017,1",Varias,"1013,9",16,48,62,Varias,26,01:19
2015-12-10,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"21,2","0,0","17,8",22:48,"24,7",12:28,99,"5,6","11,4",Varias,"8,6","1016,9",Varias,"1014,0",15,51,68,19:38,32,03:28
2015-12-11,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,5","0,0","16,0",05:54,"25,0",12:32,99,"3,9","9,7",Varias,"9,6","1016,2",Varias,"1013,7",15,49,76,20:31,35,05:18
2015-12-12,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,5","0,0","14,7",07:31,"26,3",11:55,35,"1,4","8,3",10:13,"9,2","1014,6",Varias,"1011,8",15,41,70,19:27,22,11:34
2015-12-13,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,0","0,0","14,8",Varias,"25,2",11:48,01,"1,4","6,7",06:51,"4,2","1012,8",00,"1009,0",18,48,69,22:09,29,05:02
2015-12-14,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,0","0,0","14,2",02:02,"25,8",14:32,02,"2,2","8,3",07:48,"9,5","1011,0",Varias,"1007,7",05,49,87,23:27,24,04:45
2015-12-15,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"21,6","0,0","15,8",00:02,"27,4",09:31,09,"3,1","7,8",11:42,"9,2","1014,8",Varias,"1010,1",05,44,85,02:53,18,09:41
2015-12-16,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"24,2","0,0","19,8",21:20,"28,7",16:11,99,"2,8","9,2",Varias,"8,7","1017,5",Varias,"1013,9",02,30,44,Varias,23,01:04
2015-12-17,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"22,2","0,0","17,8",21:02,"26,6",10:50,36,"2,8","10,3",08:25,"9,9","1018,9",Varias,"1015,6",04,43,63,19:14,22,00:31
2015-12-18,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,,"0,0",,,,,,,,,"9,8",,,,,,,,,
2015-12-19,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"21,7","0,0","16,4",06:42,"27,0",10:46,05,"1,9","8,3",23:40,"9,6","1016,6",Varias,"1013,4",18,42,78,19:08,21,02:07
2015-12-20,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,4","0,0","16,4",06:38,"24,5",15:08,99,"6,7","14,4",Varias,"5,4","1016,8",Varias,"1013,6",15,59,78,19:37,32,06:16
2015-12-21,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"21,0","0,0","17,5",04:20,"24,6",13:57,07,"9,7","16,4",15:49,"9,4","1016,9",Varias,"1013,4",15,56,70,00:00,38,13:58
2015-12-22,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"22,8","0,0","18,9",00:30,"26,7",14:54,99,"8,6","15,3",Varias,"9,8","1018,1",Varias,"1014,6",05,47,78,Varias,15,14:58
2015-12-23,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"22,4","0,0","17,5",07:01,"27,4",14:44,06,"6,7","13,3",13:52,"9,9","1019,2",Varias,"1016,4",16,49,81,Varias,19,14:32
2015-12-24,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,,"0,0",,,,,,"7,8",,,"5,9","1019,3",Varias,"1015,9",18,50,,,,
2015-12-25,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,9","0,0","17,6",05:16,"24,2",13:33,99,"4,7","9,2",Varias,"5,4","1017,2",10,"1013,0",16,48,66,19:35,21,01:16
2015-12-26,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"22,0","0,0","18,5",23:30,"25,5",13:51,99,"3,3","8,3",Varias,"6,3","1013,6",00,"1009,1",18,50,78,Varias,22,01:26
2015-12-27,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,0","2,6","15,4",23:07,"24,7",14:54,26,"7,5","15,3",14:04,"7,5","1014,9",Varias,"1009,0",05,68,95,Varias,42,14:54
2015-12-28,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"19,6","0,0","15,3",01:02,"23,8",14:57,09,"6,1","10,8",17:36,"8,3","1020,6",Varias,"1014,4",01,65,79,06:25,48,14:54
2015-12-29,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"21,0","0,0","16,2",22:40,"25,7",12:30,99,"3,6","10,3",Varias,"9,6","1022,7",Varias,"1019,7",03,51,74,Varias,28,10:38
2015-12-30,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,2","0,0","16,0",02:46,"24,4",13:26,10,"4,7","8,3",14:15,"9,8","1022,4",Varias,"1018,8",17,46,75,Varias,26,09:29
2015-12-31,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"19,3","0,0","14,7",23:58,"23,9",14:10,07,"5,0","12,8",Varias,"9,8","1019,7",00,"1015,6",18,64,84,Varias,30,03:49
2016-01-01,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"18,8","0,0","13,3",05:50,"24,3",13:00,99,"4,4","10,8",Varias,"9,7","1017,6",Varias,"1014,9",17,65,84,Varias,53,12:49
2016-01-02,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"19,6","0,0","15,4",08:02,"23,9",13:22,07,"4,7","10,3",13:13,"9,9","1018,5",Varias,"1015,4",05,67,87,Varias,58,10:46
2016-01-03,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"19,5","0,0","15,3",04:18,"23,7",14:21,07,"4,7","10,8",Varias,"9,9","1018,2",00,"1015,6",16,70,87,00:04,58,11:25
2016-01-04,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"18,8","0,0","14,7",07:44,"22,8",13:37,32,"3,1","7,8",23:41,"5,9","1017,5",00,"1013,6",17,70,82,Varias,55,12:53
2016-01-05,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"19,6","0,0","15,1",02:43,"24,1",14:16,06,"3,6","15,3",Varias,"5,2","1015,5",Varias,"1011,5",15,73,88,06:38,56,13:36
2016-01-06,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"19,4","0,0","15,7",07:49,"23,0",13:51,07,"7,8","16,1",12:09,"8,6","1016,5",Varias,"1013,6",15,56,68,Varias,44,13:30
2016-01-07,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"19,6","0,0","16,1",23:55,"23,0",15:37,06,"3,6","10,3",10:46,"6,4","1015,7",00,"1011,2",16,57,68,Varias,44,13:32
2016-01-08,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"17,6","0,0","12,5",07:50,"22,8",13:09,99,"5,6","11,7",Varias,"7,0","1012,2",00,"1008,7",15,62,80,07:53,47,10:24
2016-01-09,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"19,0","0,0","14,2",07:22,"23,8",13:07,10,"3,1","7,8",15:14,"9,7","1014,1",Varias,"1010,2",05,68,83,Varias,53,09:26
2016-01-10,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"19,7","0,0","15,5",07:35,"23,9",14:12,99,"3,9","8,3",Varias,"8,3","1013,9",00,"1011,2",15,72,88,08:00,59,14:28
2016-01-11,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"19,2","0,0","14,8",04:26,"23,5",14:46,05,"3,9","8,9",22:09,"9,7","1014,3",Varias,"1011,8",04,69,83,Varias,60,14:24
2016-01-12,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,1","0,0","16,9",23:36,"23,3",14:11,99,"7,5","11,7",Varias,"8,6","1012,9",Varias,"1009,5",15,68,81,00:10,48,23:59
2016-01-13,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"21,4","0,0","15,0",05:05,"27,9",14:41,06,"2,8","7,8",20:33,"9,0","1012,3",Varias,"1008,9",05,53,81,Varias,26,16:00
2016-01-14,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"22,4","0,0","18,7",Varias,"26,1",12:12,02,"3,6","8,3",03:44,"4,4","1013,2",Varias,"1009,1",05,47,69,Varias,23,04:53
2016-01-15,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"24,0","0,0","18,8",00:54,"29,3",14:41,06,"5,3","12,8",23:18,"4,4","1013,2",Varias,"1010,0",05,43,71,Varias,21,10:29
2016-01-16,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"23,2","0,0","18,9",07:06,"27,5",10:39,99,"6,1","12,5",Varias,"9,8","1014,5",Varias,"1010,7",04,58,86,Varias,23,10:09
2016-01-17,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"21,2","0,0","17,6",02:13,"24,7",15:18,99,"6,7","12,8",Varias,"9,2","1014,8",Varias,"1011,7",05,65,83,00:53,32,02:39
2016-01-18,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,4","0,0","17,0",22:43,"23,9",13:19,06,"6,1","12,5",15:07,"7,7","1014,5",Varias,"1010,9",16,65,78,00:59,53,15:53
2016-01-19,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"19,4","0,0","15,6",04:55,"23,3",14:46,99,"6,7","12,5",Varias,"9,9","1013,5",Varias,"1009,9",16,64,78,Varias,54,15:17
2016-01-20,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"19,2","0,0","15,4",07:30,"23,1",13:14,99,"5,8","11,7",Varias,"9,6","1015,2",Varias,"1011,0",04,62,77,22:43,52,08:45
2016-01-21,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"18,9","0,0","14,2",04:50,"23,6",13:46,99,"6,1","12,5",Varias,"10,3","1016,6",Varias,"1013,6",03,70,83,Varias,56,10:29
2016-01-22,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"21,2","0,0","17,9",Varias,"24,4",12:28,09,"6,7","13,3",12:49,"9,0","1017,7",Varias,"1015,1",15,67,84,Varias,50,11:45
2016-01-23,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"21,0","0,0","16,6",06:06,"25,4",15:43,05,"3,1","8,9",00:42,"10,2","1018,3",Varias,"1015,1",05,68,83,Varias,20,23:29
2016-01-24,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,6","0,0","16,4",23:51,"24,8",13:53,99,"2,2","7,8",Varias,"6,3","1019,6",Varias,"1016,1",16,47,73,23:58,19,00:35
2016-01-25,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"21,2","0,0","15,1",03:31,"27,2",14:00,99,"6,4","12,8",Varias,"10,1","1020,7",Varias,"1017,3",16,45,72,Varias,15,13:56
2016-01-26,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"22,0","0,0","18,0",08:13,"26,0",13:56,99,"7,2","12,5",Varias,"9,8","1021,0",Varias,"1018,3",15,38,78,Varias,21,03:11
2016-01-27,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,6","0,0","15,7",Varias,"25,6",11:39,04,"5,6","11,7",01:49,"10,1","1019,9",00,"1016,4",16,50,83,21:38,22,09:20
2016-01-28,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,0","0,0","16,2",00:08,"23,8",14:01,99,"9,7","16,4",Varias,"4,0","1020,3",Varias,"1016,4",04,66,81,Varias,40,14:12
2016-01-29,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,6","0,0","17,8",Varias,"23,5",13:11,06,"11,7","20,6",23:42,"7,7","1019,0",Varias,"1016,0",16,55,73,Varias,40,13:12
2016-01-30,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,4","0,0","17,7",23:59,"23,2",13:19,06,"11,7","21,1",00:23,"10,1","1021,6",Varias,"1017,8",04,61,75,Varias,49,14:17
2016-01-31,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"19,6","0,0","15,8",23:58,"23,4",14:04,05,"11,4","20,6",Varias,"9,5","1020,6",02,"1018,1",20,60,75,Varias,46,12:36
2016-02-01,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,9","0,0","15,1",00:11,"26,7",13:55,04,"4,2","14,4",05:26,"6,9","1020,7",Varias,"1017,2",04,43,81,Varias,22,13:51
2016-02-02,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"19,8","0,0","16,4",00:05,"23,3",12:24,05,"5,6","12,8",10:48,"3,6","1019,1",Varias,"1015,7",18,71,82,Varias,46,00:01
2016-02-03,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,0","0,0","15,6",05:45,"24,3",14:30,99,"6,7","13,3",Varias,"9,1","1017,5",00,"1014,0",16,67,81,Varias,52,14:30
2016-02-04,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,4","0,0","17,0",23:52,"23,8",13:52,99,"6,4","12,5",Varias,"6,0","1016,8",Varias,"1013,1",16,68,83,23:30,55,13:53
2016-02-05,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"19,9","0,0","15,6",07:46,"24,2",13:48,05,"6,7","12,5",21:58,"10,1","1014,4",Varias,"1012,0",15,68,83,Varias,55,12:01
2016-02-06,C429I,TENERIFE SUR AEROPUERTO,SANTA CRUZ DE TENERIFE,64,"20,0","0,0","16,1",07:30,"23,8",13:28,07,"7,2","13,9",11:34,"5,9","1018,1",Varias,"1012,9",05,67,79,Varias,53,13:06
