fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2017-07-21,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"23,5","0,0","20,9",03:40,"26,1",13:30,01,"9,4","18,9",12:18,,"1013,3",11,"1011,0",04,62,78,00:26,47,11:56
2017-07-22,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"23,4","0,0","21,1",04:00,"25,8",14:00,02,"9,2","18,1",Varias,,"1013,4",Varias,"1010,5",04,63,75,22:12,46,13:52
2017-07-23,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"23,6","0,0","20,9",04:00,"26,4",14:00,99,"10,6","18,6",Varias,,"1014,3",Varias,"1011,3",04,64,76,06:42,52,13:44
2017-07-24,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"24,3","0,0","21,2",04:00,"27,4",14:30,36,"9,2","18,9",15:05,,"1013,7",00,"1010,2",18,63,79,22:54,53,13:53
2017-07-25,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"24,4","0,0","21,7",Varias,"27,1",15:40,01,"10,8","17,5",12:39,,"1011,8",00,"1008,1",18,69,81,05:30,58,15:41
2017-07-26,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"24,4","0,0","21,3",04:50,"27,4",14:10,02,"9,2","16,9",13:39,,"1009,6",00,"1007,1",17,69,82,23:14,58,13:01
2017-07-27,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"25,4","0,0","20,9",04:00,"29,9",14:00,03,"7,5","13,9",15:49,,"1009,6",Varias,"1006,4",04,70,84,02:30,35,23:49
2017-07-28,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"29,4","0,0","25,3",Varias,"33,6",15:50,99,"6,9","12,5",Varias,,"1011,2",Varias,"1007,4",04,44,69,Varias,22,01:19
2017-07-29,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"26,0","0,0","22,4",23:59,"29,6",14:50,01,"8,1","13,9",Varias,,"1012,1",Varias,"1009,4",03,62,84,23:59,20,01:12
2017-07-30,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"23,7","0,0","20,8",06:00,"26,6",13:30,02,"9,7","17,5",12:41,,"1011,6",00,"1009,4",05,71,87,Varias,59,13:28
2017-07-31,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"24,1","0,0","21,1",Varias,"27,1",15:50,01,"10,0","18,9",11:40,,"1011,5",Varias,"1008,9",04,62,75,22:30,51,14:39
2017-08-01,C649I,GRAN CANARIA AEROPUERTO,LAS PALMAS,24,"24,8","0,0","21,5",04:00,"28,0",13:40,02,"9,2","17,5",Varias,,"1013,5",Varias,"1009,7",05,63,78,03:42,50,19:11
